County,State,Population,Lat,Long_
Noxubee,Mississippi,10417,33.11009499,-88.56949061
Nuckolls,Nebraska,4148,40.17637905,-98.04743961
Nueces,Texas,362294,27.736286,-97.5433285
Nye,Nevada,46523,38.04264256,-116.47227020000001
Oakland,Michigan,1257584,42.66090111,-83.38595416
Obion,Tennessee,30069,36.35732446,-89.14921589
O'Brien,Iowa,13753,43.08310673,-95.62474482
Oceana,Michigan,26467,43.64124435,-86.26726673
Ocean,New Jersey,607186,39.8895449,-74.28089251
Ochiltree,Texas,9836,36.27829105,-100.8158184
Oconee,Georgia,40280,33.83749973,-83.43679568
Oconee,South Carolina,79546,34.75225169,-83.06742317
Oconto,Wisconsin,37930,45.02715345,-88.26807503
Ogemaw,Michigan,20997,44.33481032,-84.12725175
Oglala Lakota,South Dakota,14177,43.33749164,-102.55554980000001
Ogle,Illinois,50643,42.04165196,-89.32184679
Oglethorpe,Georgia,15259,33.878629600000004,-83.08278123
Ohio,Indiana,5875,38.955304999999996,-84.96515993
Ohio,Kentucky,23994,37.47751843,-86.85368087
Ohio,West Virginia,41411,40.0955451,-80.62203992
Okaloosa,Florida,210738,30.69143028,-86.59267105
Okanogan,Washington,42243,48.54855019,-119.73872240000001
Okeechobee,Florida,42168,27.386336199999995,-80.88944347
Okfuskee,Oklahoma,11993,35.46485198,-96.32639984
Oklahoma,Oklahoma,797434,35.55140095,-97.40716948
Okmulgee,Oklahoma,38465,35.64661916,-95.96432828
Oktibbeha,Mississippi,49587,33.42491685,-88.87905132
Oldham,Kentucky,66799,38.39791089,-85.448222
Oldham,Texas,2112,35.40425596,-102.6027606
Oliver,North Dakota,1959,47.11530482,-101.3406158
Olmsted,Minnesota,158293,44.00374114,-92.40209944
Oneida,Idaho,4531,42.19494279999999,-112.5407838
Oneida,New York,228671,43.24375382,-75.43710392
Oneida,Wisconsin,35595,45.70677897,-89.51944105
Onondaga,New York,460528,43.00491923,-76.19971155
Onslow,North Carolina,197938,34.72607366,-77.42908179
Ontario,New York,109777,42.85145728,-77.30874425
Ontonagon,Michigan,5720,46.665226200000006,-89.31390481
Orangeburg,South Carolina,86175,33.4391073,-80.79886287
Orange,California,3175692,33.70147516,-117.76459979999998
Orange,Florida,1393452,28.51367621,-81.31799498
Orange,Indiana,19646,38.54118920000001,-86.49523093
Orange,New York,384940,41.40337468,-74.30240757
Orange,North Carolina,148476,36.06092947,-79.12167935
Orange,Texas,83396,30.11879481,-93.89412775
Orange,Vermont,28892,44.00470222,-72.37640104
Orange,Virginia,37051,38.24530219,-78.01560400000002
Oregon,Missouri,10529,36.68710164,-91.4033755
Orleans,New York,40352,43.2516977,-78.2320066
Orleans,Vermont,27037,44.82964024,-72.24562697
Orleans,Louisiana,390144,30.06971951,-89.92660315
Osage,Kansas,15949,38.65235984,-95.72707998
Osage,Missouri,13615,38.46036182,-91.8613635
Osage,Oklahoma,46963,36.62888819,-96.39635704
Osborne,Kansas,3421,39.3503437,-98.76753828
Osceola,Florida,375751,28.06312234,-81.14882926
Osceola,Iowa,5958,43.37824276,-95.62422844
Osceola,Michigan,23460,43.98992088,-85.32566756
Oscoda,Michigan,8241,44.68192279,-84.12939244
Oswego,New York,117124,43.42778894,-76.14635194
Otero,Colorado,18278,37.9014485,-103.7173385
Otero,New Mexico,67490,32.61348406,-105.7417604
Otoe,Nebraska,16012,40.64843556,-96.13374142
Otsego,Michigan,24668,45.02085831,-84.59898295
Otsego,New York,59493,42.63492579,-75.03151402
Ottawa,Kansas,5704,39.13237408,-97.65020313
Ottawa,Michigan,291830,42.95996803,-85.9969107
Ottawa,Ohio,40525,41.53781826,-83.0940185
Ottawa,Oklahoma,31127,36.83532655,-94.81011909
Otter Tail,Minnesota,58746,46.40846929,-95.70835255
ottineau,North Dakota,6282,48.8272,-100.4457
Ouachita,Arkansas,23382,33.58839816,-92.87795984
Ouachita,Louisiana,153279,32.47645559,-92.15704172
Ouray,Colorado,4952,38.14717457,-107.7675136
Outagamie,Wisconsin,187885,44.41578887,-88.46565023
Overton,Tennessee,22241,36.34117832,-85.28989535
Owen,Indiana,20799,39.31145587,-86.83900724
Owen,Kentucky,10901,38.51679143,-84.82404619
Owsley,Kentucky,4415,37.42823949,-83.68811419
Owyhee,Idaho,11823,42.58016894,-116.16938710000001
Oxford,Maine,57975,44.49952995,-70.75682123
Ozark,Missouri,9174,36.64916339,-92.44459066
Ozaukee,Wisconsin,89221,43.38352225,-87.94625009
Pacific,Washington,22471,46.55418369,-123.7285716
Page,Iowa,15107,40.7393172,-95.1497813
Page,Virginia,23902,38.61807452,-78.48797204
Palm Beach,Florida,1496770,26.64676272,-80.46536002
Palo Alto,Iowa,8886,43.08193849,-94.67824621
Palo Pinto,Texas,29189,32.75310985,-98.31319001
Pamlico,North Carolina,12726,35.15253315,-76.66559823
Panola,Mississippi,34192,34.36398677,-89.95064249
Panola,Texas,23194,32.163959600000005,-94.30552481
Park,Colorado,18845,39.120926000000004,-105.7182065
Park,Montana,16606,45.48965095,-110.52643940000002
Park,Wyoming,29194,44.52157546,-109.58528249999999
Parke,Indiana,16937,39.77202286,-87.20375833
Parker,Texas,142878,32.77757172,-97.80500621
Parmer,Texas,9605,34.52993409,-102.78446679999999
Pasco,Florida,553947,28.30810945,-82.40227529
Pasquotank,North Carolina,39824,36.26723798,-76.25134778
Passaic,New Jersey,501826,41.03238628,-74.29954144
Patrick,Virginia,17608,36.680163799999995,-80.2865648
Paulding,Georgia,168667,33.91969522,-84.86848792
Paulding,Ohio,18672,41.11676341,-84.5801017
Pawnee,Kansas,6414,38.18108732,-99.23692334
Pawnee,Nebraska,2613,40.13141096,-96.23705437
Pawnee,Oklahoma,16376,36.31743373,-96.70331759999999
Payette,Idaho,23951,44.00545243,-116.7647695
Payne,Oklahoma,81784,36.07695283,-96.97584944
Peach,Georgia,27546,32.56934316,-83.82937
Pearl River,Mississippi,55535,30.77090935,-89.58677275
Pecos,Texas,15823,30.78097267,-102.72412609999999
Pembina,North Dakota,6801,48.76623521,-97.5523809
Pemiscot,Missouri,15805,36.2130572,-89.78742322
Pender,North Carolina,63060,34.52265624,-77.90352133
Pendleton,Kentucky,14590,38.69607718,-84.35599463
Pendleton,West Virginia,6969,38.68314479,-79.35084086
Pend Oreille,Washington,13724,48.53234021,-117.2741804
Pennington,Minnesota,14119,48.06642577,-96.0370814
Pennington,South Dakota,113775,44.0025835,-102.8240777
Penobscot,Maine,152148,45.40194593,-68.65020455
Peoria,Illinois,179179,40.78702156,-89.76078901
Pepin,Wisconsin,7287,44.58307413,-91.99949611
Perkins,Nebraska,2891,40.85082525,-101.6502942
Perkins,South Dakota,2865,45.49049506,-102.47555859999999
Perquimans,North Carolina,13463,36.17847453,-76.40603143
Perry,Alabama,8923,32.64048341,-87.29770589
Perry,Arkansas,10455,34.945915299999996,-92.94372564
Perry,Illinois,20916,38.08510853,-89.36856219
Perry,Indiana,19169,38.07809328,-86.63741946
Perry,Kentucky,25758,37.25023553,-83.22922731
Perry,Mississippi,11973,31.17161885,-88.99281835
Perry,Missouri,19136,37.70660776,-89.82741088
Perry,Ohio,36134,39.73508655,-82.23804971
Perry,Pennsylvania,46272,40.40206612,-77.26297447
Perry,Tennessee,8076,35.63708728,-87.86139634
Pershing,Nevada,6725,40.44003782,-118.40056409999998
Person,North Carolina,39490,36.38989032,-78.97217358
Petersburg,Alaska,3266,57.13978948,-132.9540995
Petersburg,Virginia,31346,37.20530399,-77.39368102
Petroleum,Montana,487,47.118246299999996,-108.2508876
Pettis,Missouri,42339,38.72798918,-93.28471706
Phelps,Missouri,44573,37.87736118,-91.79351727
Phelps,Nebraska,9034,40.51156033,-99.41461667
Philadelphia,Pennsylvania,1584064,40.00338507,-75.1379271
Phillips,Arkansas,17782,34.43268455,-90.84800154
Phillips,Colorado,4265,40.59414277,-102.3577703
Phillips,Kansas,5234,39.78465501,-99.34668865
Phillips,Montana,3954,48.25936577,-107.9128511
Piatt,Illinois,16344,40.01360584,-88.59319339
Pickaway,Ohio,58457,39.64170392,-83.0243386
Pickens,Alabama,19930,33.28094866,-88.08818103
Pickens,Georgia,32591,34.46589159,-84.46406611
Pickens,South Carolina,126884,34.88807695,-82.72791551
Pickett,Tennessee,5048,36.55606529,-85.07763299999998
Pierce,Georgia,19465,31.35928155,-82.21598442
Pierce,Nebraska,7148,42.26434853,-97.60122773
Pierce,North Dakota,3975,48.24977025,-99.96407787
Pierce,Washington,904980,47.03892768,-122.14059579999999
Pierce,Wisconsin,42754,44.71850291,-92.4224416
Pike,Alabama,33114,31.80396383,-85.9408295
Pike,Arkansas,10718,34.16250414,-93.65789349
Pike,Georgia,18962,33.09310242,-84.38790389
Pike,Illinois,15561,39.62265059,-90.8877017
Pike,Indiana,12389,38.40112197,-87.23574907
Pike,Kentucky,57876,37.47088263,-82.39487445
Pike,Mississippi,39288,31.17507789,-90.40392572
Pike,Missouri,18302,39.34310674,-91.16980779
Pike,Ohio,27772,39.07634001,-83.06769584
Pike,Pennsylvania,55809,41.33155042,-75.03208106
Pima,Arizona,1047279,32.0971334,-111.7890033
Pinal,Arizona,462789,32.90525627,-111.3449483
Pine,Minnesota,29579,46.12105238,-92.74070188
Pinellas,Florida,974996,27.93130349,-82.72239666
Pipestone,Minnesota,9126,44.02301619,-96.25841142
Piscataquis,Maine,16785,45.83839062,-69.2860223
Pitkin,Colorado,17767,39.21720112,-106.9310027
Pitt,North Carolina,180742,35.59535426,-77.37353178
Pittsburg,Oklahoma,43654,34.92065823,-95.75134320000001
Pittsylvania,Virginia,60354,36.81980341,-79.39731264
Piute,Utah,1479,38.2505365,-112.1252002
Placer,California,398329,39.06167234,-120.72405690000001
Plaquemines,Louisiana,23197,29.42245447,-89.60322085
Platte,Missouri,104418,39.38154439,-94.77068479
Platte,Nebraska,33470,41.57246836,-97.52144359
Platte,Wyoming,8393,42.13299116,-104.96633100000001
Pleasants,West Virginia,7460,39.37091679,-81.16771771
Plumas,California,18807,40.00355989,-120.8395236
Plymouth,Iowa,25177,42.737633,-96.21366621
Plymouth,Massachusetts,521202,41.94070556,-70.80802823
Pocahontas,Iowa,6619,42.73420133,-94.67862564
Pocahontas,West Virginia,8247,38.32758728,-80.00993811
Poinsett,Arkansas,23528,35.57433534,-90.66268713
Pointe Coupee,Louisiana,21730,30.71409502,-91.60209535
Polk,Arkansas,19964,34.48254879,-94.22728802
Polk,Florida,724777,27.95027105,-81.69732947
Polk,Georgia,42613,34.00267074,-85.18677781
Polk,Iowa,490161,41.68679484,-93.57767461
Polk,Minnesota,31364,47.77372465,-96.40134647
Polk,Missouri,32149,37.616229600000004,-93.39828174
Polk,Nebraska,5213,41.18813488,-97.56630712
Polk,North Carolina,20724,35.27820615,-82.16812354
Polk,Oregon,86085,44.90322804,-123.4128888
Polk,Tennessee,16832,35.12245443,-84.52075859
Polk,Texas,51353,30.79472531,-94.82766240000001
Polk,Wisconsin,43783,45.46130348,-92.44182875
Pondera,Montana,5911,48.22773388,-112.22527029999999
Pontotoc,Mississippi,32174,34.226046000000004,-89.03636807
Pontotoc,Oklahoma,38284,34.72959848,-96.68337199
Pope,Arkansas,64072,35.44871474,-93.03212219
Pope,Illinois,4177,37.41391284,-88.56152109
Pope,Minnesota,11249,45.58606667,-95.44451209
Poquoson,Virginia,12271,37.14259351,-76.35798148
Portage,Ohio,162466,41.16793482,-81.19735782
Portage,Wisconsin,70772,44.47558711,-89.50152965
Porter,Indiana,170389,41.45986947,-87.06848888
Portsmouth,Virginia,94398,36.85914825,-76.35971629
Posey,Indiana,25427,38.02097333,-87.86480429
Pottawatomie,Kansas,24383,39.37925655,-96.34564657
Pottawatomie,Oklahoma,72592,35.20614018,-96.94923008
Pottawattamie,Iowa,93206,41.33640314,-95.53907776
Potter,Pennsylvania,16526,41.74471626,-77.89559864
Potter,South Dakota,2153,45.06583079,-99.95498503
Potter,Texas,117415,35.40133773,-101.893964
Powder River,Montana,1682,45.39617714,-105.636738
Powell,Kentucky,12359,37.83218794,-83.82553961
Powell,Montana,6890,46.85538891,-112.93591640000001
Power,Idaho,7681,42.69254894,-112.83957420000002
Poweshiek,Iowa,18504,41.68625425,-92.53155731
Powhatan,Virginia,29652,37.55016038,-77.91267882
Prairie,Arkansas,8062,34.83624419,-91.55162157
Prairie,Montana,1077,46.86048047,-105.379384
Pratt,Kansas,9164,37.64780729,-98.73922153
Preble,Ohio,40882,39.7420247,-84.64787018
Prentiss,Mississippi,25126,34.61810501,-88.51986294
Presidio,Texas,6704,29.99954402,-104.24080790000001
Presque Isle,Michigan,12592,45.34018577,-83.91498656
Preston,West Virginia,33432,39.46770987,-79.66712803
Price,Wisconsin,13351,45.68051754,-90.36098879999999
Prince Edward,Virginia,22802,37.22554789,-78.43597949
Prince George,Virginia,38353,37.18497668,-77.22922187
Prince George's,Maryland,909327,38.83070039,-76.8496441
Prince of Wales-Hyder,Alaska,6203,55.76261984,-133.0511621
Prince William,Virginia,470335,38.70916224,-77.48713689
Providence,Rhode Island,638931,41.87064746,-71.57753536
Prowers,Colorado,12172,37.95544985,-102.3926052
Pueblo,Colorado,168424,38.17359144,-104.5127437
Pulaski,Arkansas,391911,34.77054088,-92.31355101
Pulaski,Georgia,11137,32.23334561,-83.47549959999998
Pulaski,Illinois,5335,37.22631423,-89.13085001
Pulaski,Indiana,12353,41.04166107,-86.69890683
Pulaski,Kentucky,64979,37.10466131,-84.57629079
Pulaski,Missouri,52607,37.82462075,-92.20783203
Pulaski,Virginia,34027,37.06474963,-80.71229738
Pushmataha,Oklahoma,11096,34.41635232,-95.37603505
Putnam,Florida,74521,29.60779729,-81.74230285
Putnam,Georgia,22119,33.32056115,-83.37552891
Putnam,Illinois,5739,41.2013541,-89.2869272
Putnam,Indiana,37576,39.66437981,-86.84517605
Putnam,Missouri,4696,40.47942497,-93.02042674
Putnam,New York,98320,41.42630093,-73.74965532
Putnam,Ohio,33861,41.02094889,-84.1336111
Putnam,Tennessee,80245,36.14005459,-85.50646123
Putnam,West Virginia,56450,38.50782345,-81.9082131
Quay,New Mexico,8253,35.10403332,-103.54817270000001
Queen Anne's,Maryland,50381,39.06198912,-76.03530977
Queens,New York,2253858,40.7282,-73.7949
Quitman,Georgia,2299,31.86728114,-85.01773177
Quitman,Mississippi,6792,34.25157572,-90.28908
Rabun,Georgia,17137,34.88389445,-83.40304637
Racine,Wisconsin,196311,42.74753117,-88.05941254
Radford,Virginia,18249,37.12222899,-80.56027320000003
Rains,Texas,12514,32.87109387,-95.79232691
Raleigh,West Virginia,73361,37.76936795,-81.2456041
Ralls,Missouri,10309,39.52817427,-91.51838643
Ramsey,Minnesota,550321,45.01625271,-93.09872295
Ramsey,North Dakota,11519,48.26886249,-98.72223879
Randall,Texas,137713,34.96585996,-101.8971322
Randolph,Alabama,22722,33.29526734,-85.45708831
Randolph,Arkansas,17958,36.3415714,-91.02455531
Randolph,Georgia,6778,31.76622818,-84.75732369
Randolph,Illinois,31782,38.05095369,-89.82512254
Randolph,Indiana,24665,40.15734772,-85.01139319
Randolph,Missouri,24748,39.44007257,-92.49713740000001
Randolph,North Carolina,143667,35.71015088,-79.80570339
Randolph,West Virginia,28695,38.769899,-79.87919615
Rankin,Mississippi,155271,32.26469147,-89.94537876
Ransom,North Dakota,5218,46.45621782,-97.65742504
Rapides,Louisiana,129648,31.19778499,-92.52997303
Rappahannock,Virginia,7370,38.68295619,-78.15826963
Ravalli,Montana,43806,46.08520862,-114.11891640000002
Rawlins,Kansas,2530,39.78525843,-101.07616170000001
Ray,Missouri,23018,39.353746799999996,-93.98905745
Reagan,Texas,3849,31.36607041,-101.52326590000001
Real,Texas,3452,29.83321503,-99.82018052
Red Lake,Minnesota,4055,47.87197525,-96.09561104
Red River,Texas,12023,33.61886692,-95.04841765
Red River,Louisiana,8442,32.09530039,-93.34213308
Red Willow,Nebraska,10724,40.17556879999999,-100.476998
Redwood,Minnesota,15170,44.40555844,-95.25207021
Reeves,Texas,15976,31.32323325,-103.69038959999999
Refugio,Texas,6948,28.323897600000002,-97.15766311
Reno,Kansas,61998,37.95230263,-98.08607292
Rensselaer,New York,158714,42.71348136,-73.51089874
Renville,Minnesota,14548,44.72836381,-94.94553734
Renville,North Dakota,2327,48.71982533,-101.6603912
Republic,Kansas,4636,39.82799632,-97.65036709
Reynolds,Missouri,6270,37.36085952,-90.97009925
Rhea,Tennessee,33167,35.60536161,-84.93076643
Rice,Kansas,9537,38.34616184,-98.19992118
Rice,Minnesota,66972,44.3543376,-93.29658715
Richardson,Nebraska,7865,40.1247415,-95.71755036
Rich,Utah,2483,41.5630,-111.1891
Richland,Illinois,15513,38.71240969,-88.08475366
Richland,Montana,10803,47.78668011,-104.5610786
Richland,North Dakota,16177,46.26440649,-96.94852979
Richland,Ohio,121154,40.77180308,-82.53799609999999
Richland,South Carolina,415759,34.01791263,-80.90267209
Richland,Wisconsin,17252,43.3762778,-90.43012729
Richland,Louisiana,20122,32.41391005,-91.76634876
Richmond city,Virginia,230436,37.53255773,-77.47966921
Richmond,Georgia,202518,33.35777107,-82.07026432
Richmond,New York,476143,42.8215,-77.5390
Richmond,North Carolina,44829,35.00417719,-79.74491009
Richmond,Virginia,9023,37.937575,-76.72920628
Riley,Kansas,74232,39.28935726,-96.73420026
Ringgold,Iowa,4894,40.73518949,-94.24368535
Rio Arriba,New Mexico,38921,36.51072137,-106.69316740000001
Rio Blanco,Colorado,6324,39.97913541,-108.2179009
Rio Grande,Colorado,11267,37.5836865,-106.3847838
Ripley,Indiana,28324,39.10235626,-85.26212744
Ripley,Missouri,13288,36.65460667,-90.85990261
Ritchie,West Virginia,9554,39.18094587,-81.06356878
Riverside,California,2470546,33.74314981,-115.9933578
Roane,Tennessee,53382,35.84923189,-84.52458689
Roane,West Virginia,13688,38.71622686,-81.35243568
Roanoke city,Virginia,99143,37.27791025,-79.96189766
Roanoke,Virginia,94186,37.26865804,-80.06396753
Roberts,South Dakota,10394,45.62975048,-96.94672673
Roberts,Texas,854,35.83809685,-100.813175
Robertson,Kentucky,2108,38.51923469,-84.05055616
Robertson,Tennessee,71813,36.52454807,-86.87346725
Robertson,Texas,17074,31.02539637,-96.51272246
Robeson,North Carolina,130625,34.64244496,-79.10250529999998
Rockbridge,Virginia,22573,37.81204314,-79.44605905
Rockcastle,Kentucky,16695,37.36642393,-84.31176452
Rock,Minnesota,9315,43.67482683,-96.25296832
Rock,Nebraska,1357,42.42252217,-99.44832069
Rock,Wisconsin,163354,42.67151616,-89.07147900000002
Rockdale,Georgia,90896,33.65145002,-84.02202167
Rockingham,New Hampshire,309769,42.98499744,-71.12883377
Rockingham,North Carolina,91010,36.39593137,-79.77504841
Rockingham,Virginia,81948,38.51006137,-78.87260325
Rock Island,Illinois,141879,41.46613806,-90.57042164
Rockland,New York,325789,41.15027894,-74.02560498
Rockwall,Texas,104915,32.89779518,-96.40771592
Roger Mills,Oklahoma,3583,35.68711719,-99.69666167
Rogers,Oklahoma,92459,36.37004357,-95.60406759
Rolette,North Dakota,14176,48.77245354,-99.84097493
Rooks,Kansas,4920,39.35022773,-99.32484567
Roosevelt,Montana,11004,48.29607488,-105.00792679999999
Roosevelt,New Mexico,18500,34.02097406,-103.4799493
Roscommon,Michigan,24019,44.33473082,-84.61067651
Roseau,Minnesota,15165,48.77501878,-95.81079919
Rosebud,Montana,8937,46.23397237,-106.72928799999998
Ross,Ohio,76666,39.33705391,-83.06000914
Routt,Colorado,25638,40.48596505,-106.9905548
Rowan,Kentucky,24460,38.19484205,-83.42088935
Rowan,North Carolina,142088,35.64003916,-80.52446628
Runnels,Texas,10264,31.8314342,-99.97616148
Rush,Indiana,16581,39.62002287,-85.4655599
Rush,Kansas,3036,38.52275276,-99.30863983
Rusk,Texas,54406,32.10773545,-94.76176432
Rusk,Wisconsin,14178,45.47498854,-91.1333012
Russell,Alabama,57961,32.28725256,-85.18415324
Russell,Kansas,6856,38.91462787,-98.76254297
Russell,Kentucky,17923,36.99308373,-85.06070117
Russell,Virginia,26586,36.93028320000001,-82.10095486
Rutherford,North Carolina,67029,35.40114178,-81.92112099
Rutherford,Tennessee,332285,35.84591405,-86.4107263
Rutland,Vermont,58191,43.57723578,-73.03741676
Sabine,Texas,10542,31.34318809,-93.85440451
Sabine,Louisiana,23884,31.56388699,-93.55433981
Sac,Iowa,9721,42.38624071,-95.10547892
Sacramento,California,1552058,38.45106826,-121.34253740000001
Sagadahoc,Maine,35856,43.95415864,-69.85074999
Saginaw,Michigan,190539,43.33433923,-84.05131209999998
Saguache,Colorado,6824,38.08054629,-106.28246599999999
Salem,Virginia,25301,37.2836193,-80.06219455
Salem,New Jersey,62385,39.58719656,-75.34696629999998
Saline,Arkansas,122437,34.64916145,-92.67583224
Saline,Illinois,23491,37.75332999,-88.54119706
Saline,Kansas,54224,38.78369175,-97.65185177
Saline,Missouri,22761,39.13734288,-93.20259964
Saline,Nebraska,14224,40.52418865,-97.14085859
Salt Lake,Utah,1160437,40.66616532,-111.92160109999999
Saluda,South Carolina,20473,34.00795823,-81.72713237
Sampson,North Carolina,63531,34.98820368,-78.36914061
San Augustine,Texas,8237,31.39457611,-94.17000399
San Benito,California,62808,36.60308176,-121.069975
San Bernardino,California,2180085,34.84060306,-116.1774685
Sanborn,South Dakota,2344,44.02351092,-98.09098159999999
Sanders,Montana,12113,47.67657534,-115.1329916
San Diego,California,3338330,33.03484597,-116.73653259999999
Sandoval,New Mexico,146748,35.68862401,-106.86878030000001
Sandusky,Ohio,58518,41.35624126,-83.137872
San Francisco,California,881549,37.75215114,-122.43856720000001
Sangamon,Illinois,194672,39.75836914,-89.65872023
Sanilac,Michigan,41170,43.42406072,-82.82055898
San Jacinto,Texas,28859,30.57933681,-95.16260304
San Joaquin,California,762148,37.93433732,-121.2730061
San Juan,Colorado,728,37.76248981,-107.67632890000002
San Juan,New Mexico,123958,36.50838318,-108.32043700000001
San Juan,Utah,15308,37.62762978,-109.80337140000002
San Juan,Washington,17582,48.60182783,-122.96745
San Luis Obispo,California,283111,35.38822029,-120.4039028
San Mateo,California,766573,37.422880799999994,-122.32755459999998
San Miguel,Colorado,8179,38.00450883,-108.4020725
San Miguel,New Mexico,27277,35.48014807,-104.8163562
San Patricio,Texas,66730,28.00880118,-97.51763891
Sanpete,Utah,30939,39.3090,-111.5707
San Saba,Texas,6055,31.1577796,-98.81758731
Santa Barbara,California,446499,34.65329488,-120.0188492
Santa Clara,California,1927852,37.23104908,-121.6970462
Santa Cruz,Arizona,46498,31.52508998,-110.8479088
Santa Cruz,California,273213,37.05580291,-122.0066524
Santa Fe,New Mexico,150358,35.50708973,-105.9774716
Santa Rosa,Florida,184313,30.69341450000001,-87.02458128
Sarasota,Florida,433742,27.18546175,-82.33174248
Saratoga,New York,229863,43.10904162,-73.86653895
Sargent,North Dakota,3898,46.10830372,-97.63217159
Sarpy,Nebraska,187196,41.11314181,-96.11156432
Sauk,Wisconsin,64442,43.42574087,-89.94966132
Saunders,Nebraska,21578,41.227810299999994,-96.63773905
Sawyer,Wisconsin,16558,45.87931905,-91.14504927
Schenectady,New York,155299,42.81668777,-74.05278291
Schleicher,Texas,2793,30.89740592,-100.5384842
Schley,Georgia,5257,32.2654021,-84.31258912
Schoharie,New York,30999,42.58831742,-74.44339029999998
Schoolcraft,Michigan,8094,46.19235734,-86.19972234
Schuyler,Illinois,6768,40.157179799999994,-90.61114163
Schuyler,Missouri,4660,40.46921489,-92.52311943
Schuyler,New York,17807,42.39184015,-76.8773299
Schuylkill,Pennsylvania,141359,40.70497338,-76.2150785
Scioto,Ohio,75314,38.80270163,-82.98907345
Scotland,Missouri,4902,40.45214695,-92.14709064
Scotland,North Carolina,34823,34.8386299,-79.4757978
Scott,Arkansas,10281,34.85588887,-94.0632176
Scott,Illinois,4951,39.642916899999996,-90.47814431
Scott,Indiana,23873,38.68672078,-85.74627859
Scott,Iowa,172943,41.63935978,-90.61959493
Scott,Kansas,4823,38.48222076,-100.90665390000001
Scott,Kentucky,57004,38.29622293,-84.5816631
Scott,Minnesota,149013,44.6490231,-93.53340251
Scott,Mississippi,28124,32.406704100000006,-89.53789439
Scott,Missouri,38280,37.05588075,-89.56474493
Scott,Tennessee,22068,36.42325673,-84.50360494
Scott,Virginia,21566,36.71466456,-82.60171704
Scotts Bluff,Nebraska,35618,41.85070896,-103.70809859999999
Screven,Georgia,13966,32.74976524,-81.60779441
Scurry,Texas,16703,32.74613808,-100.91626640000001
Searcy,Arkansas,7881,35.9109364,-92.69936482
Sebastian,Arkansas,127827,35.19605503,-94.27162713
Sedgwick,Colorado,2248,40.87595412,-102.3519227
Sedgwick,Kansas,516042,37.6842718,-97.4608198
Seminole,Florida,471826,28.7158582,-81.24060348
Seminole,Georgia,8090,30.93464824,-84.86823924
Seminole,Oklahoma,24258,35.16478725,-96.61686741
Seneca,New York,34016,42.78081007,-76.82497064
Seneca,Ohio,55178,41.12351311,-83.12783209
Sequatchie,Tennessee,15026,35.36979721,-85.41022136
Sequoyah,Oklahoma,41569,35.49447108,-94.75463785
Sevier,Arkansas,17007,33.99780401,-94.2424869
Sevier,Tennessee,98250,35.78077323,-83.52244332
Sevier,Utah,21620,38.7334,-111.6661
Seward,Kansas,21428,37.19324632,-100.85072009999999
Seward,Nebraska,17284,40.87241834,-97.139673
Shackelford,Texas,3265,32.73587756,-99.35401337
Shannon,Missouri,8166,37.15772072,-91.40190382
Sharkey,Mississippi,4321,32.88149103,-90.81595379999999
Sharp,Arkansas,17442,36.16258158,-91.47819342
Shasta,California,180080,40.76391419,-122.0396884
Shawano,Wisconsin,40899,44.78902246,-88.76443896
Shawnee,Kansas,176875,39.04100763,-95.75572640000001
Sheboygan,Wisconsin,115340,43.72099677,-87.94579284
Shelby,Alabama,217702,33.26879845,-86.66232561
Shelby,Illinois,21634,39.39133527,-88.80611122
Shelby,Indiana,44729,39.52305623,-85.79158570000001
Shelby,Iowa,11454,41.6850066,-95.31015553
Shelby,Kentucky,49024,38.21476019,-85.194223
Shelby,Missouri,5930,39.79742518,-92.07634971
Shelby,Ohio,48590,40.33163494,-84.20258189
Shelby,Tennessee,937166,35.1864775,-89.89692423
Shelby,Texas,25274,31.79211404,-94.14550696
Shenandoah,Virginia,43616,38.85905135,-78.56813762
Sherburne,Minnesota,97238,45.44447208,-93.77617511
Sheridan,Kansas,2521,39.35018161,-100.44182590000001
Sheridan,Montana,3309,48.72085833,-104.50382900000001
Sheridan,Nebraska,5246,42.50284406,-102.4126613
Sheridan,North Dakota,1315,47.57700669,-100.3426391
Sheridan,Wyoming,30485,44.79048913,-106.8862389
Sherman,Kansas,5917,39.35147699,-101.71976240000001
Sherman,Nebraska,3001,41.22045983,-98.97588642
Sherman,Oregon,1780,45.41501554,-120.6827834
Sherman,Texas,3022,36.27751473,-101.8933156
Shiawassee,Michigan,68122,42.95392800000001,-84.14585902
Shoshone,Idaho,12882,47.35364087,-115.89167490000001
Sibley,Minnesota,14865,44.5796592,-94.23164924
Sierra,California,3005,39.57713498,-120.52007009999998
Sierra,New Mexico,10791,33.13028233,-107.1925893
Silver Bow,Montana,34915,45.90018933,-112.6620092
Simpson,Kentucky,18572,36.74058474,-86.58047435
Simpson,Mississippi,26658,31.91282117,-89.91716179
Sioux,Iowa,34855,43.08221074,-96.17675679999999
Sioux,Nebraska,1166,42.48932059,-103.7576544
Sioux,North Dakota,4230,46.11323337,-101.04401490000001
Siskiyou,California,43539,41.59198861,-122.54074340000001
Sitka,Alaska,8493,57.24124555,-135.3206587
Skagit,Washington,129205,48.48171488,-121.766131
Skagway,Alaska,1183,59.4554,-135.3153
Skamania,Washington,12083,46.02408726,-121.91644029999999
Slope,North Dakota,750,46.44737738,-103.4601547
Smith,Kansas,3583,39.78516566,-98.78566062
